Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-02-05,2016,2,5,Friday,05,2016-05,171.3,173.0,157.74,162.6,9437600,162.6,-0.07260591795239635,189.71285714285725,215.02700000000002
2016-02-08,2016,2,8,Monday,06,2016-06,157.1,157.15,146.0,147.99,9313000,147.99,-0.08985239890489571,185.6607142857144,213.6218
2016-02-09,2016,2,9,Tuesday,06,2016-06,142.32,159.79,141.05,148.25,8651600,148.25,0.0017568382808659244,182.05714285714296,211.99400000000003
2016-02-10,2016,2,10,Wednesday,06,2016-06,150.5,154.97,141.74,143.67,10406500,143.67,-0.030893772890756788,178.03571428571442,210.2352
2016-02-11,2016,2,11,Thursday,06,2016-06,152.0,163.26,147.0,150.47,14252400,150.47,0.04733071022776447,174.3157142857144,208.6394
2016-02-12,2016,2,12,Friday,06,2016-06,155.0,157.01,143.7,151.04,7235800,151.04,0.00378807776171719,171.07714285714295,206.91639999999998
2016-02-16,2016,2,16,Tuesday,07,2016-07,158.7,162.95,154.11,155.17,5593800,155.17,0.02734378354339939,168.3350000000001,205.38
2016-02-17,2016,2,17,Wednesday,07,2016-07,159.0,169.34,156.68,168.68,5825200,168.68,0.0870657644277768,166.95000000000007,204.09940000000003
2016-02-18,2016,2,18,Thursday,07,2016-07,172.42,172.95,164.77,166.77,3887600,166.77,-0.011323147298159308,165.31214285714296,202.82720000000006
2016-02-19,2016,2,19,Friday,07,2016-07,163.66,167.49,162.5,166.58,2959400,166.58,-0.0011393082481178096,163.55357142857153,201.53620000000006
2016-02-22,2016,2,22,Monday,08,2016-08,170.12,178.91,169.85,177.74,5060100,177.74,0.06699485856308152,162.18214285714296,200.55660000000006
2016-02-23,2016,2,23,Tuesday,08,2016-08,176.16,181.73,173.68,177.21,5984400,177.21,-0.0029818766902044436,161.7842857142858,199.61040000000006
2016-02-24,2016,2,24,Wednesday,08,2016-08,172.75,179.5,167.84,179.0,5395600,179.0,0.010100971831816574,162.17857142857153,198.64900000000006
2016-02-25,2016,2,25,Thursday,08,2016-08,178.65,188.52,175.2,187.43,5750700,187.43,0.047094931149615826,163.04285714285723,198.05720000000005
2016-02-26,2016,2,26,Friday,08,2016-08,188.7,192.0,185.0,190.34,6065100,190.34,0.01552581644253248,165.0242857142858,197.49240000000006
2016-02-29,2016,2,29,Monday,09,2016-09,192.4,196.35,189.22,191.93,4499000,191.93,0.008353453653892506,168.16285714285726,196.90920000000006
2016-03-01,2016,3,1,Tuesday,09,2016-09,194.25,195.95,182.7,186.35,6712200,186.35,-0.02907303071537992,170.88428571428582,195.94600000000005
2016-03-02,2016,3,2,Wednesday,09,2016-09,183.73,188.52,181.5,188.34,4862400,188.34,0.010678777403793527,174.0750000000001,195.04500000000007
2016-03-03,2016,3,3,Thursday,09,2016-09,188.28,197.42,184.22,195.74,4829000,195.74,0.039290693953277334,177.30857142857158,194.3506000000001
2016-03-04,2016,3,4,Friday,09,2016-09,198.0,204.03,197.5,201.04,6489100,201.04,0.027076671320282797,180.88000000000014,193.72020000000012
2016-03-07,2016,3,7,Monday,10,2016-10,197.68,209.7,197.4,205.29,5329400,205.29,0.021140072333523774,184.46000000000012,193.22700000000012
2016-03-08,2016,3,8,Tuesday,10,2016-10,203.5,207.5,202.2,202.6,4178700,202.6,-0.013103352674710633,186.8828571428573,192.68500000000012
2016-03-09,2016,3,9,Wednesday,10,2016-10,204.52,209.37,202.79,208.72,3208600,208.72,0.030207280023775374,189.87928571428583,192.2480000000001
2016-03-10,2016,3,10,Thursday,10,2016-10,210.0,213.29,200.67,205.18,5192500,205.18,-0.01696056211296504,192.6364285714287,191.7726000000001
2016-03-11,2016,3,11,Friday,10,2016-10,207.93,209.42,205.33,207.5,3343100,207.5,0.011307181046081638,194.762142857143,191.17880000000008
2016-03-14,2016,3,14,Monday,11,2016-11,212.65,216.72,210.64,215.15,4065700,215.15,0.03686744046498491,197.47214285714298,190.72000000000008
2016-03-15,2016,3,15,Tuesday,11,2016-11,214.27,218.97,211.5,218.34,3180500,218.34,0.014826876746002027,200.28214285714301,190.28660000000008
2016-03-16,2016,3,16,Wednesday,11,2016-11,218.0,222.58,217.02,221.93,3516700,221.93,0.016442229541558495,202.7464285714287,190.2570000000001
2016-03-17,2016,3,17,Thursday,11,2016-11,221.47,228.5,220.0,226.38,3782900,226.38,0.02005142321404163,205.32071428571444,190.31600000000006
2016-03-18,2016,3,18,Friday,11,2016-11,229.1,234.48,228.06,232.74,4711800,232.74,0.02809435671513416,208.23571428571447,190.59000000000003
2016-03-21,2016,3,21,Monday,12,2016-12,235.34,239.88,235.0,238.32,5307800,238.32,0.023975258654956866,211.94785714285734,191.04340000000005
2016-03-22,2016,3,22,Tuesday,12,2016-12,237.21,238.99,232.56,234.24,4316000,234.24,-0.017119846029142294,215.22642857142878,191.50820000000004
2016-03-23,2016,3,23,Wednesday,12,2016-12,232.37,234.73,222.03,222.58,4948800,222.58,-0.04977801993114128,217.14357142857165,191.80280000000002
2016-03-24,2016,3,24,Thursday,12,2016-12,215.78,228.89,215.0,227.75,4960900,227.75,0.02322759514068795,219.05142857142877,192.15840000000003
2016-03-28,2016,3,28,Monday,13,2016-13,231.61,234.81,225.0,230.26,3925700,230.26,0.011020832082704546,220.83500000000024,192.75740000000005
2016-03-29,2016,3,29,Tuesday,13,2016-13,229.89,232.38,225.33,230.13,4014300,230.13,-0.0005645341228373013,222.80142857142883,193.23640000000003
2016-03-30,2016,3,30,Wednesday,13,2016-13,235.09,235.5,226.5,226.89,4033000,226.89,-0.014079022397856966,224.09928571428597,193.67440000000002
2016-03-31,2016,3,31,Thursday,13,2016-13,229.34,237.42,225.01,229.77,8012900,229.77,0.012693397199347478,225.85571428571455,194.17540000000005
2016-04-01,2016,4,1,Friday,13,2016-13,244.83,247.9,233.25,237.59,15997500,237.59,0.034033998868524096,228.00500000000028,194.95320000000004
2016-04-04,2016,4,4,Monday,14,2016-14,249.12,252.12,243.64,246.99,13475300,246.99,0.039563993855638246,230.279285714286,195.89360000000005
2016-04-05,2016,4,5,Tuesday,14,2016-14,240.5,256.56,240.0,255.47,9948700,255.47,0.03433335575910079,232.93142857142882,196.95200000000006
2016-04-06,2016,4,6,Wednesday,14,2016-14,253.97,267.74,253.45,265.42,11705500,265.42,0.0389478692585723,236.0378571428574,198.33280000000005
2016-04-07,2016,4,7,Thursday,14,2016-14,266.45,269.34,254.51,257.2,8856200,257.2,-0.03096978677133999,238.23928571428596,199.6056000000001
2016-04-08,2016,4,8,Friday,14,2016-14,260.5,260.82,248.02,250.07,7363900,250.07,-0.027721635087144758,239.47714285714315,200.84560000000008
2016-04-11,2016,4,11,Monday,15,2016-15,251.0,258.99,245.3,249.92,9161700,249.92,-0.0005998686403001496,240.30571428571457,202.05000000000007
2016-04-12,2016,4,12,Tuesday,15,2016-15,249.5,251.8,243.63,247.82,5763200,247.82,-0.008402652289181689,241.2757142857146,203.18240000000006
2016-04-13,2016,4,13,Wednesday,15,2016-15,248.51,255.5,247.33,254.53,4925600,254.53,0.027076068343019344,243.55785714285747,204.33420000000007
2016-04-14,2016,4,14,Thursday,15,2016-15,253.0,256.84,251.05,251.86,4132200,251.86,-0.010489915458886556,245.28000000000034,205.71580000000006
2016-04-15,2016,4,15,Friday,15,2016-15,251.31,254.6,249.12,254.51,3752400,254.51,0.01052169415573112,247.01214285714317,207.33640000000005
2016-04-18,2016,4,18,Monday,16,2016-16,252.23,258.31,251.66,253.88,4271400,253.88,-0.00247530406514751,248.70857142857176,208.90740000000005
2016-04-19,2016,4,19,Tuesday,16,2016-16,253.12,254.37,241.25,247.37,6357500,247.37,-0.025642073579720925,250.1714285714289,210.60280000000006
2016-04-20,2016,4,20,Wednesday,16,2016-16,246.26,253.66,241.5,249.97,5194100,249.97,0.010510596090216762,251.61428571428604,212.64240000000007
2016-04-21,2016,4,21,Thursday,16,2016-16,248.99,250.9,246.91,248.29,2783100,248.29,-0.0067208382060494065,252.37857142857175,214.64320000000006
2016-04-22,2016,4,22,Friday,16,2016-16,248.89,254.0,245.71,253.75,3786300,253.75,0.02199044206978984,252.86142857142886,216.84480000000008
2016-04-25,2016,4,25,Monday,17,2016-17,253.01,257.38,250.76,251.82,3670300,251.82,-0.007605882466133029,252.6007142857146,218.87180000000006
2016-04-26,2016,4,26,Tuesday,17,2016-17,252.05,255.73,249.39,253.74,3223800,253.74,0.007624486192923108,251.76642857142886,220.92580000000007
2016-04-27,2016,4,27,Wednesday,17,2016-17,252.75,255.0,249.4,251.47,3205800,251.47,-0.008946182010396875,251.35714285714315,222.85180000000003
2016-04-28,2016,4,28,Thursday,17,2016-17,249.85,253.43,247.44,247.71,2519000,247.71,-0.014952059842461951,251.18857142857172,224.43240000000003
2016-04-29,2016,4,29,Friday,17,2016-17,248.14,248.43,237.81,240.76,5413800,240.76,-0.028057050658673144,250.534285714286,225.9122
2016-05-02,2016,5,2,Monday,18,2016-18,241.5,243.19,234.82,241.8,3843900,241.8,0.004319690017655198,250.10428571428602,227.4166
2016-05-03,2016,5,3,Tuesday,18,2016-18,237.36,238.91,231.62,232.32,4302200,232.32,-0.03920593717076937,248.51785714285742,228.5082
2016-05-04,2016,5,4,Wednesday,18,2016-18,230.29,234.46,220.4,222.56,8700500,222.56,-0.042011059994519706,246.42500000000027,229.4152
2016-05-05,2016,5,5,Thursday,18,2016-18,228.46,228.64,209.79,211.53,11254800,211.53,-0.04955966436148518,243.35500000000027,230.06580000000002
2016-05-06,2016,5,6,Friday,18,2016-18,210.87,216.37,208.11,214.93,5685200,214.93,0.01607334144615491,240.5728571428574,230.6158
2016-05-09,2016,5,9,Monday,19,2016-19,215.72,216.15,206.8,208.92,4776400,208.92,-0.027962567866932964,237.82642857142883,230.9874
2016-05-10,2016,5,10,Tuesday,19,2016-19,207.55,209.47,205.0,208.69,4070600,208.69,-0.0011008794254012688,234.87785714285744,231.32260000000002
2016-05-11,2016,5,11,Wednesday,19,2016-19,207.59,215.48,206.05,208.96,5161900,208.96,0.0012938054976388003,232.06857142857172,231.7748
2016-05-12,2016,5,12,Thursday,19,2016-19,211.44,211.67,203.66,207.28,3650500,207.28,-0.008039853946170572,228.74928571428603,232.1536
2016-05-13,2016,5,13,Friday,19,2016-19,207.78,211.2,206.7,207.61,2822800,207.61,0.0015920582448769593,225.59142857142888,232.39100000000002
2016-05-16,2016,5,16,Monday,20,2016-20,208.15,213.15,207.92,208.29,2949400,208.29,0.0032753368035360886,222.3450000000003,232.53600000000003
2016-05-17,2016,5,17,Tuesday,20,2016-20,209.05,209.82,204.02,204.66,2843600,204.66,-0.01742757569268749,219.0014285714289,232.5234
2016-05-18,2016,5,18,Wednesday,20,2016-20,209.15,215.31,207.75,211.17,5617500,211.17,0.031808826298976633,216.3914285714289,232.6948
2016-05-19,2016,5,19,Thursday,20,2016-20,213.62,216.79,207.3,215.21,6866300,215.21,0.019131546052719495,214.56642857142893,232.8246
2016-05-20,2016,5,20,Friday,20,2016-20,216.99,220.55,216.35,220.28,9007100,220.28,0.02355834722950645,213.02928571428606,233.1266
2016-05-23,2016,5,23,Monday,21,2016-21,219.87,222.6,215.86,216.22,5102500,216.22,-0.018431076725497708,211.87928571428603,233.301
2016-05-24,2016,5,24,Tuesday,21,2016-21,216.6,218.74,215.18,217.91,3013800,217.91,0.007816124465197971,211.54714285714317,233.3562
2016-05-25,2016,5,25,Wednesday,21,2016-21,217.91,221.36,216.51,219.58,3126800,219.58,0.007663705845899704,212.12214285714316,233.38099999999997
2016-05-26,2016,5,26,Thursday,21,2016-21,220.5,225.26,219.05,225.12,4072400,225.12,0.025229953729553722,212.8500000000003,233.4448
2016-05-27,2016,5,27,Friday,21,2016-21,224.99,225.93,220.75,223.04,3650300,223.04,-0.009239525036289775,213.8585714285717,233.37800000000004
2016-05-31,2016,5,31,Tuesday,22,2016-22,223.04,224.75,221.5,223.23,2789000,223.23,0.0008518761079878701,214.89714285714314,233.18780000000004
2016-06-01,2016,6,1,Wednesday,22,2016-22,221.48,222.4,216.89,219.56,2982700,219.56,-0.016440434704951934,215.654285714286,232.81260000000003
2016-06-02,2016,6,2,Thursday,22,2016-22,219.59,219.91,217.11,218.96,2032800,218.96,-0.0027326965357905575,216.4885714285717,232.507
2016-06-03,2016,6,3,Friday,22,2016-22,220.0,221.94,218.01,218.99,2229000,218.99,0.0001370057470635455,217.30142857142883,232.4352
2016-06-06,2016,6,6,Monday,23,2016-23,218.0,220.9,215.45,220.68,2249500,220.68,0.007717188639779993,218.18642857142882,232.2938
2016-06-07,2016,6,7,Tuesday,23,2016-23,222.24,234.44,221.52,232.34,6213600,232.34,0.052836704953312275,220.1635714285717,232.33540000000002
2016-06-08,2016,6,8,Wednesday,23,2016-23,233.8,240.85,232.61,235.52,5972000,235.52,0.013686872620698676,221.90285714285739,232.44320000000005
2016-06-09,2016,6,9,Thursday,23,2016-23,234.98,235.33,227.06,229.36,4492100,229.36,-0.026154906378921372,222.9135714285717,232.49260000000007
2016-06-10,2016,6,10,Friday,23,2016-23,227.39,227.97,218.42,218.79,6026600,218.79,-0.0460847893969778,222.8071428571431,232.27300000000005
2016-06-13,2016,6,13,Monday,24,2016-24,219.5,225.77,217.66,217.87,4193000,217.87,-0.0042049371414447645,222.92500000000024,231.8786000000001
2016-06-14,2016,6,14,Tuesday,24,2016-24,218.88,222.2,212.53,214.96,3580200,214.96,-0.013356535863302765,222.71428571428598,231.23800000000006
2016-06-15,2016,6,15,Wednesday,24,2016-24,216.95,221.9,215.13,217.7,2908500,217.7,0.012746511670992833,222.58000000000024,230.4826000000001
2016-06-16,2016,6,16,Thursday,24,2016-24,217.42,218.04,213.5,217.93,2440300,217.93,0.001056480159683959,222.06642857142882,229.5328000000001
2016-06-17,2016,6,17,Friday,24,2016-24,217.81,219.99,214.5,215.47,3112600,215.47,-0.011287989435845636,221.5257142857145,228.69820000000007
2016-06-20,2016,6,20,Monday,25,2016-25,219.5,223.75,218.23,219.7,3555500,219.7,0.019631483285723617,221.27357142857164,228.0908000000001
2016-06-21,2016,6,21,Tuesday,25,2016-25,220.68,222.57,218.81,219.61,4529000,219.61,-0.00040963285908390823,221.2771428571431,227.4846000000001
2016-06-22,2016,6,22,Wednesday,25,2016-25,199.47,205.95,195.75,196.66,23742400,196.66,-0.10450342372596133,219.68428571428595,226.4614000000001
2016-06-23,2016,6,23,Thursday,25,2016-25,195.69,197.55,192.13,196.4,10130700,196.4,-0.0013221283473162648,218.07071428571453,225.29880000000009
2016-06-24,2016,6,24,Friday,25,2016-25,190.05,195.12,189.73,193.15,7026500,193.15,-0.016547862021385584,216.10428571428596,224.12460000000007
2016-06-27,2016,6,27,Monday,26,2016-26,190.86,198.81,187.87,198.55,7205400,198.55,0.027957594232011607,213.69071428571456,223.00540000000004
2016-06-28,2016,6,28,Tuesday,26,2016-26,201.89,204.05,199.41,201.79,6212400,201.79,0.016318258295520582,211.28142857142885,221.96360000000007
2016-06-29,2016,6,29,Wednesday,26,2016-26,205.13,211.78,203.0,210.19,5994900,210.19,0.04162748121688309,209.91214285714312,221.22000000000008
2016-06-30,2016,6,30,Thursday,26,2016-26,212.97,213.5,209.02,212.28,4843100,212.28,0.00994336701848253,209.44714285714312,220.4662000000001
2016-07-01,2016,7,1,Friday,26,2016-26,206.14,218.24,206.0,216.5,5400000,216.5,0.01987941042476904,209.349285714286,219.83040000000008
2016-07-05,2016,7,5,Tuesday,27,2016-27,209.73,214.54,208.0,213.98,5175300,213.98,-0.011639742597971958,209.279285714286,219.03500000000008
2016-07-06,2016,7,6,Wednesday,27,2016-27,210.0,215.23,209.0,214.44,4919900,214.44,0.002149765039031637,209.04642857142886,218.28740000000008
2016-07-07,2016,7,7,Thursday,27,2016-27,213.1,218.12,213.01,215.94,3612000,215.94,0.006994963546551158,208.90428571428603,217.5314000000001
2016-07-08,2016,7,8,Friday,27,2016-27,217.8,219.81,214.5,216.78,4074800,216.78,0.0038899524330540114,208.9978571428575,216.83760000000012
2016-07-11,2016,7,11,Monday,28,2016-28,219.96,226.78,219.51,224.78,5429800,224.78,0.03690377361863906,209.36071428571466,216.37900000000016
2016-07-12,2016,7,12,Tuesday,28,2016-28,224.1,227.5,223.22,224.65,4571300,224.65,-0.0005783649947438407,209.72071428571465,216.05680000000015
2016-07-13,2016,7,13,Wednesday,28,2016-28,225.5,225.59,220.29,222.53,3567100,222.53,-0.009436880368509426,211.56857142857183,215.67140000000018
2016-07-14,2016,7,14,Thursday,28,2016-28,223.12,224.94,221.05,221.53,2675800,221.53,-0.0044937761447245705,213.36357142857182,215.4556000000002
2016-07-15,2016,7,15,Friday,28,2016-28,222.52,222.75,219.64,220.4,2234200,220.4,-0.00510091133949897,215.3100000000004,215.4124000000002
2016-07-18,2016,7,18,Monday,29,2016-29,219.64,227.09,218.3,226.25,3412100,226.25,0.02654267815571365,217.28857142857183,215.7068000000002
2016-07-19,2016,7,19,Tuesday,29,2016-29,225.0,229.1,224.75,225.26,3115100,225.26,-0.004375714886913018,218.9650000000004,215.9134000000002
2016-07-20,2016,7,20,Wednesday,29,2016-29,226.47,229.8,225.0,228.36,2568500,228.36,0.013761902597496212,220.26285714285754,216.3022000000002
2016-07-21,2016,7,21,Thursday,29,2016-29,226.0,227.85,219.1,220.5,4428700,220.5,-0.03441934046831174,220.8500000000004,216.5384000000002
2016-07-22,2016,7,22,Friday,29,2016-29,221.99,224.5,218.88,222.27,2579700,222.27,0.008027230260593932,221.26214285714326,216.80460000000022
2016-07-25,2016,7,25,Monday,30,2016-30,222.27,231.39,221.37,230.01,4490700,230.01,0.034822468554448927,222.40714285714327,217.2592000000002
2016-07-26,2016,7,26,Tuesday,30,2016-30,227.69,230.0,225.3,229.51,3430000,229.51,-0.002173818581544862,223.48357142857182,217.69720000000018
2016-07-27,2016,7,27,Wednesday,30,2016-30,229.34,233.36,226.92,228.49,2889000,228.49,-0.004444203032916261,224.3800000000004,218.10120000000018
2016-07-28,2016,7,28,Thursday,30,2016-30,227.95,230.76,226.6,230.61,2419100,230.61,0.009278283803318965,225.36785714285753,218.62020000000018
2016-07-29,2016,7,29,Friday,30,2016-30,230.7,235.28,230.24,234.79,3070800,234.79,0.01812580835487676,226.08285714285753,219.0926000000002
2016-08-01,2016,8,1,Monday,31,2016-31,235.5,236.63,229.38,230.01,4016300,230.01,-0.020358613722824215,226.46571428571468,219.38860000000022
2016-08-02,2016,8,2,Tuesday,31,2016-31,229.37,229.87,221.4,227.2,3934400,227.2,-0.012216849813933783,226.79928571428607,219.5270000000002
2016-08-03,2016,8,3,Wednesday,31,2016-31,227.37,229.7,224.21,225.79,3887800,225.79,-0.006206002117291276,227.10357142857177,219.71840000000026
2016-08-04,2016,8,4,Thursday,31,2016-31,225.69,230.86,222.05,230.61,4147000,230.61,0.021347302659735723,227.83285714285748,219.97240000000028
2016-08-05,2016,8,5,Friday,31,2016-31,230.0,232.0,227.4,230.03,3205200,230.03,-0.002515076664149851,228.10285714285752,220.18140000000028
2016-08-08,2016,8,8,Monday,32,2016-32,228.0,229.6,226.09,226.16,2263600,226.16,-0.016823871398184864,228.1671428571432,220.20220000000026
2016-08-09,2016,8,9,Tuesday,32,2016-32,226.82,231.54,226.65,229.08,2207800,229.08,0.012911204994972891,228.21857142857175,220.32300000000023
2016-08-10,2016,8,10,Wednesday,32,2016-32,228.24,229.87,224.62,225.65,2338300,225.65,-0.014972969736135822,228.5864285714289,220.37140000000025
2016-08-11,2016,8,11,Thursday,32,2016-32,226.17,227.57,223.41,224.91,1880900,224.91,-0.003279371834215339,228.77500000000032,220.47840000000025
2016-08-12,2016,8,12,Friday,32,2016-32,225.41,226.65,224.04,225.61,1813500,225.61,0.0031123424340600003,228.4607142857146,220.6114000000003
2016-08-15,2016,8,15,Monday,33,2016-33,226.02,229.5,224.93,225.59,2034300,225.59,-8.86674899464035e-05,228.1807142857146,220.7434000000003
2016-08-16,2016,8,16,Tuesday,33,2016-33,225.49,227.19,223.41,223.61,2267100,223.61,-0.008776965998853137,227.83214285714317,220.8020000000003
2016-08-17,2016,8,17,Wednesday,33,2016-33,224.33,224.83,222.8,223.24,1787100,223.24,-0.0016546447662340036,227.30571428571457,220.6200000000003
2016-08-18,2016,8,18,Thursday,33,2016-33,223.82,225.66,222.29,223.51,1714500,223.51,0.0012094114272906964,226.50000000000026,220.37980000000027
2016-08-19,2016,8,19,Friday,33,2016-33,223.54,225.17,222.53,225.0,1659500,225.0,0.006666393135804416,226.1421428571431,220.29260000000028
2016-08-22,2016,8,22,Monday,34,2016-34,224.17,225.11,222.68,222.93,2065500,222.93,-0.009200032552083348,225.8371428571431,220.37540000000027
2016-08-23,2016,8,23,Tuesday,34,2016-34,224.32,228.49,222.8,224.84,4784400,224.84,0.008567728546455378,225.76928571428599,220.51480000000026
